filename, correct?, chosen entity, MRR
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/54b94523d325067da0c34f4e36f1e967b41b3217.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/54f88a3706f4b9935bfd0d931129be92aef5234d.question,false,@entity5,0.09090909090909091
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5500ca2743df3d7ca1b6d2126b31253cc9aa1ca9.question,false,@entity16,0.125
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5517f83c4100011d5234a6928ae9b67cfbbe799f.question,true,@entity28,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/552a8a3ce285a2b25abba0181e15f723cface299.question,true,@entity4,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/552dcb405bdfd92b45dd3f1ddb8324f3c0d29f7e.question,true,@entity5,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5531ef268133824de7de629e500acd105396ee3b.question,false,@entity10,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/55510c06c5b971281ff699dae873d4f02bab6d19.question,false,@entity6,0.03333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/558022ae4d0cae323d4e0e6fd6d6c8ac71901c57.question,true,@entity4,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/558d7b398199a46d6ca4e13a260332fe055b1d86.question,true,@entity17,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/55a6f8cf7ba009941909e33c5c2c1818b8a526ae.question,false,@entity15,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/55b400a815ff2cd26bedaf799a1679a76039cc69.question,true,@entity9,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/55b4cfe6cd414c84bb178fbd6421b2839f5a8003.question,false,@entity4,0.09090909090909091
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/55b71584c2012d3de669de0039507bc53d3dbc7f.question,false,@entity13,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/55cfdbfe50a329bb0f8afcea47c8651b92240872.question,true,@entity8,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/55d90cf9a8ba3f2c24351648f1995107aba716ce.question,false,@entity16,0.2
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/560e24d0639d41b04a9b53566699305e5920221d.question,true,@entity15,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/561e1ee7a727b44a051d9698d56311e74b5a5d12.question,true,@entity3,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/565dcfab542ec377996371c391ae11324563180e.question,true,@entity13,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5664f7f16ec019cf8cce7c4e7c4b160a623fea30.question,true,@entity10,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/567381d10e22115bbf15e77f1d51ba3e549a9fa6.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/56865f827f1233f91c76e1a810c50c02fc3a4568.question,true,@entity2,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5695b605a8f37e7fee7ea233e40ec22cc086d91c.question,true,@entity9,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/56b3300a87af70147b65dc300722c1748a8f4ca0.question,false,@entity95,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/56b5c2575178b58567643206194796b512919dc3.question,true,@entity53,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/56cf76ae9a0dd288065cce3a8c9f49dc167b5b07.question,true,@entity51,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/56d44e5337e46c830fa4ec2ec08920b3dfed0318.question,true,@entity11,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/56df0ccbfba9b2723f2af519235ff2e53973d255.question,false,@entity3,0.25
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/56f2e2bf24d88089111e1bbe1e6cd381ce83d568.question,true,@entity4,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/57145f2f4060fdec5f8619443c1e22c39ed3406b.question,true,@entity10,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/572a424e151f7a5ed807200760740ec225e07353.question,true,@entity2,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5734038971076ee0e349f561295e4d98afe533ac.question,false,@entity10,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/575127735423c2774def8975a8556914031ef570.question,true,@entity2,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/576380ba5af8ee6b3f2b168a0755f7030256ed00.question,true,@entity5,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/577e0236988d1a8a77c52236cd5c139c6549ce8b.question,false,@entity120,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5787183a113b0687c20f41e59f8f23feb9ba02c8.question,false,@entity3,0.03571428571428571
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/57973745acf80fa2406000e32e27a08955084baf.question,true,@entity9,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/57a0d855f8c521e951043f523a39367cef9f933b.question,false,@entity0,0.25
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/57bc033817f40b80302c40763b0da0a73f4946d4.question,false,@entity3,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/57c05af1193bc437f4ef5e8bbfb875a3bab5b71b.question,false,@entity13,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/57d37da858120ef1591e94ffcf598a702b5896eb.question,false,@entity8,0.2
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/57e05d4cf0d9548f513e807c894b1a935a0a60fd.question,false,@entity4,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/57e435a9368a630a1f6f5d218f1d13d56d0e0540.question,true,@entity4,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/581cd5cecbcd541ea4c8d785d7e1a1faf6c7c039.question,false,@entity36,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5821e5e383442ae54c74991bc3861c086a61d5f5.question,false,@entity0,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/582b09d59a4783104ba8871031eda271d3927e70.question,true,@entity8,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5868227fc55f7a918e24b562868f69e95a5ecfaa.question,false,@entity42,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/586b1e9f15121b056edc1996daa6200818b85583.question,true,@entity9,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5870a1d3ef900818f94d1e254d3e8dd8d7a93f97.question,true,@entity27,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/587ce6b49cae5bc84997de57e5b1a17b07197180.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/589a14da1fd5bd87f1ad1c8a4fff266d81dca7d1.question,true,@entity4,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/58a52935d0eafa36c227d8a3a796173c6049b7e0.question,false,@entity24,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/58a9584533c61b11b3d6d1cc7a7acbda6bf69c80.question,true,@entity2,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/58cf885b746217e6ae6da701f1ef64849517954f.question,false,@entity5,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/58ec08db8995f12188c02c919087e67a05202793.question,true,@entity5,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/58f6ddd380752ae82c70cd3caba614afba9f856f.question,true,@entity0,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/58fdf0335b3cc06ca8bbc5edd1bd6bd98fef2eb2.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5905436bd9a1e07eed7534af14a3543ad2a40840.question,false,@entity36,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/592269f2ea16e3481b3453d5e8142a16ef67831e.question,false,@entity3,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5938f230f7c5ed74c4c44999195ac87cf6ed652e.question,false,@entity0,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/59516d1d49136f871ef0f092d10e1dd6bc02b0f8.question,false,@entity23,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5955264d6a9b6537cd2cd1a9420a4b270bd28fd9.question,false,@entity34,0.1111111111111111
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5983bf0826ab0a63ceb51ccfad1c69405d7eb9d7.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/599fadfdbc8d2062ebb4d09216b84227ba4159e0.question,false,@entity5,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/599fe37fc42a11d98ac50bc05f818b34e260ffb1.question,false,@entity31,0.058823529411764705
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/59b9fd0e4201e01ff753d62ead15b07c4e926904.question,false,@entity0,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/59c9a4d081b17967c13fce2295227e84ebee1554.question,true,@entity15,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/59d9c4cc2a5c51d6d91b9101e830e0d4a702e4fa.question,true,@entity17,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/59e49adc57b487f57d39499fe47df970ea66e3a0.question,true,@entity2,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/59facec0e3ec5e833b073ad4db88a2028b9118f1.question,false,@entity11,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5a13f4acfabf0cccb939b12d0bdb3df66e2d462e.question,true,@entity0,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5a1c30c0d510961d1b248399f11719cac84f25ca.question,true,@entity0,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5a2300c5affcdb5d870d091e4493656bb5c63d93.question,false,@entity13,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5a27c25de161e01d30825891b8a7d3b2bbb1ded1.question,false,@entity5,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5a46be7cef4a940e9fb906c17e1e5dc1aaa14672.question,false,@entity9,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5a7d4b24e37320b75995b16284fd965b0af4710f.question,true,@entity33,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5a891d9b4702e65cf6d550aec97ff09f74beb775.question,false,@entity9,0.1111111111111111
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5aafdeb6914e3a90ea68a135c6503404c791cedd.question,true,@entity26,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5ab2e8afb87fe3df38e3713c55d56d486ff76ffc.question,true,@entity2,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5ad316465fbf6ad5b7becf8a1f439fe027ae9f92.question,false,@entity2,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5ad3f7a949406e040de11e48348be194eecb29f1.question,false,@entity12,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5adc3d14fea5b0c70ea9d990832ff3d706bd407d.question,false,@entity6,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5ae645f7319fc319ccc198f9e33555c9a3766b8d.question,true,@entity10,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5b1adb37383c56402b1982d2afd6711ca4bec0bb.question,false,@entity5,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5b562548ef865824f373c64986d914e054698216.question,false,@entity4,0.1111111111111111
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5b5a0981e0925caccf5c79b73a317f28180c34ed.question,false,@entity4,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5b648aa64edf3643452b5fa855a10c1efe27d360.question,false,@entity99,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5b92a2241e355ee6a2b759d7bd53d42c33fb3dd4.question,true,@entity2,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5bbe549fa2598e4411154340ec757e4cfdc9271d.question,true,@entity4,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5bc21af518bda00773447ac8811febe0bb646c74.question,true,@entity4,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5be551b8eb415900db6fda19dd2557d77bb1414e.question,true,@entity45,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5bf5a0a4cc63986a6729ffe733e748ae26e9bd09.question,false,@entity8,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5bf67a6e4ff2eec95ae0f2cea505fe570dd69c25.question,true,@entity2,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5c00cfa99ef0d674042a2614fc4a8fd633376efb.question,true,@entity11,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5c02f37761c68cad3aebefc7c9f6e25b6b8c1ea2.question,false,@entity5,0.25
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5c7771c446dd308c1000458ae1f961d78a2cd86e.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5c8a86c331763d322567bebfbc85211b4d433c53.question,true,@entity0,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5c951638090750839afca140b8e124fe81e3021b.question,false,@entity4,0.25
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5c9dc125cc9870006b65b52d33efbddb01790bc8.question,false,@entity0,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5cae54ce6b1132d330a6e220dbc8f300265bb622.question,false,@entity85,0.058823529411764705
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5cc87ddf396de09654af33f1674a9b5a4992cdb2.question,false,@entity18,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5cd1a3c2906683d44278897de40805f277d0ee41.question,true,@entity24,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5cf8122129ffec2992659aa333138e2e724fe01b.question,false,@entity15,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5d052d5037ea489712ac9955b268599377ff5ea8.question,true,@entity4,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5d0a1e9ae47a755ab6bd0220ea9637c7962da9b8.question,true,@entity16,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5d1d2503e15a10fee55df5cae914df34f7daef71.question,true,@entity0,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5d1dde09965b70897227f6456492ce0a57d58ba9.question,false,@entity20,0.06666666666666667
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/largeTest/5d446373aaf833a129beac28de97ba82d72ab9fd.question,true,@entity94,1.0
