filename, correct?, chosen entity, MRR
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0b0b1d4d594240584de63909b357786e4c7556c7.question,false,@entity11,0.1
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0b2ed008bc7e9b5afd411167052511e2f08c2e1b.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0b4e1a791949ce8970927ce0f2c47fcffd054859.question,false,@entity1,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0b605e6893f354a033031c42c7076fee58262b2c.question,false,@entity9,0.09090909090909091
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0b6d4253c62e810a003e36e7288257bc0376429a.question,false,@entity3,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0b7daaa3a98a41714637f9aa4bf241e1f7eee9b4.question,false,@entity10,0.09090909090909091
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0b8f0ead60337d67d38c2a6fcf1160ef98e67f20.question,false,@entity4,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0b9e7676fce404cbe1271aea2b1a2f95e035545a.question,false,@entity7,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0bd953afa3b381e0d8aad90b7914ffd739175950.question,false,@entity2,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0bd9b338c99502bd92c35cf7c592c42ab187a58f.question,true,@entity9,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0bda231d8486f2a7cb7bddaef8cde5afb3d2e2fe.question,false,@entity10,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0be2a61548d576d399f4ab9dba7236ef21a4942f.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0bf3ac006a3c438ef5a7a38090da9632402fe738.question,false,@entity13,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0bfa877ca496b173f3d24590675633777134db3f.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0c0ddb385813dce21eb654dd2b9d7f3fb00143f2.question,false,@entity15,0.1111111111111111
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0c35f74542e47aa7c9649a344cbc36ebb8b129ed.question,false,@entity0,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0c41d29c945ad7383a40109a2738ba79168d15c1.question,true,@entity70,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0c9d1fa0348c78f326af928a20e06c6f8a7b46da.question,true,@entity3,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0ca55479ff1a90277cb457a722272125171bba1b.question,true,@entity6,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0cbe67dc40467742088f3d4613f1942f5b5ac869.question,false,@entity6,0.1111111111111111
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0cbf725104fbbcc8b6b699b6653ac591435d4c72.question,false,@entity1,0.25
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0cc75790d3c6c0a7f2a5dc669bd64abd7fcb81c2.question,true,@entity0,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0cfb2da238a09ea83456dc4d57e46236760c7247.question,true,@entity38,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0d142c4943cb3b55cc616e1e25243008a9786132.question,false,@entity2,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0d1aac725153e7e318e0188563b8db9ea8aa7894.question,false,@entity13,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0d1e1bad4a327a5ea98a509f0423976b562fac42.question,true,@entity8,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0d35f53d06e05a89c13ffc5d9d28f23cf6a5a5c1.question,false,@entity66,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0d43d8dcdda7438d0c13d81032f394f1e6523017.question,false,@entity9,0.08333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0d4ff4c3093bd9e39ed9e85cc4b3d359c4445440.question,false,@entity15,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0d7ef8cd9cf4d3681345e30d0090f9e92bf5d3dc.question,false,@entity8,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0d901b234477bfa5b1f183f9d980d1fd6d02e1e1.question,true,@entity2,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0da557827d3b59f34c48d0348bbfe55130d3f990.question,true,@entity10,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0daec9fe77164bf4bdfbbd21db51a18887287eda.question,true,@entity0,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0dba15b18435ff5d5ad89c4a8178d069cf08d3d5.question,true,@entity95,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0dc050360b1324d7d976009e7cce8dd13be5abc0.question,false,@entity4,0.125
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0dcf831e328983b5f092baac79832edb3c2c0cae.question,false,@entity40,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0dd0b830cd6a262122f0c13105b14681196335ec.question,false,@entity23,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0dfd796143e973047e69b8b809f542d1ce3eb10e.question,false,@entity17,0.25
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0e03bbd65387913c5f40ceab459efb3179d8abdc.question,true,@entity14,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0e09af1f25681f7b23548c897bae4b8a9cc4c41c.question,false,@entity11,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0e1325ebd1d9fce71add8b6a2d05b1f71fc92cd3.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0e176b0ddcc268277597dbe363a1befe4068a5ff.question,true,@entity11,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0e31728b44c103f0cd3232a0e7f38e40122fef0e.question,false,@entity0,0.08333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0e734652979f711a17a34c9524569a5b3c95caec.question,false,@entity1,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0eb8058e40483c6e699b8fd216e976a40dcfe1fb.question,true,@entity11,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0ebffa3bbab176ead3ed897726384a2cab82f986.question,false,@entity1,0.045454545454545456
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0ed637a9ebcfed985f288504b33832aab6532ccf.question,true,@entity9,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0ee7ae6200372513635d00170b7004cadcba00d4.question,false,@entity156,0.034482758620689655
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0efd7b5f5af41badff2a53aeda5fdfb48a4c1c90.question,false,@entity8,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0f008bb4c09306d4bb5089a9d10e17b411418e37.question,true,@entity75,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0f22cb80705f61b48b31ae86e697de62be73f88c.question,false,@entity0,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0f23468f77aa41b27c797ee121090c3e56e5b1d6.question,false,@entity62,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0f314036c8987a6d21be3251e474451a56957485.question,true,@entity26,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0f4973f18510ebc60e278ed06f77bcad90d238b3.question,true,@entity4,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0f56d74aa5d33d33e4043756547b250e08bde17f.question,true,@entity27,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0f5719442025a9e591c0ddff45ad69d86444910d.question,false,@entity3,0.02040816326530612
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0f893b75f99a8237fad66bbe07b028c427e9364c.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0fa6c8aeaae5826b66f1352085fbc8d810ff741b.question,true,@entity3,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0fa785cf9a43072765f08f0fc0dee954b8f218ea.question,false,@entity2,0.3333333333333333
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0fb4cecc4ad0ed6f58be9f2b275964f9327a75ff.question,true,@entity9,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0fd24c0db6655653eae59d4e28c2dd13a55914cf.question,true,@entity210,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0fdd9de77ce12fab43ef5e70c179c8d362a87e2c.question,false,@entity96,0.2
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0feb681a0f9b8369cc2963800d2e9a26a94eaa6e.question,true,@entity19,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/0ff6f9741e034b3e05176d99c6ea3a718a91ca48.question,true,@entity8,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1a0a2a5dd59a8ccdfe3958baa74c41cce0da49bb.question,false,@entity36,0.2
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1a0e3af10d7e9dafdbb2777879bc7bf27a670d16.question,true,@entity1,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1a22314074a333da1545f5aad998dba635ef6723.question,false,@entity6,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1a2c865b9e3660d049960015e2791d42b320a3be.question,false,@entity19,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1a3a37ca0adae781a58424d1cedce8a9b35f9ba2.question,true,@entity20,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1a60703224de04c42a4419d10922b9be2065139e.question,false,@entity13,0.25
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1a62fdc2cddbe6e62ba613d3bba90dc18e692a7b.question,false,@entity2,0.025
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1a7043e0350e237f149b9093d8c5487391dd2b80.question,false,@entity7,0.16666666666666666
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1a93e46b366e5deebc2cc4f25911baa5a38d68b8.question,true,@entity6,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1aa69a6e90259621a9ea1a332e1396c069ffca95.question,false,@entity6,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1aaa624569eab00b2dc36fc67e43694a3d87caac.question,true,@entity8,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1adb7336fe7e88c6d5d90f70260b536d37b3f827.question,true,@entity0,1.0
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1ae00a89d332dd603d0f7129c0dd2b2fa49fcc88.question,false,@entity77,0.5
/Users/leah/Tulip/CMU/Spring2016/Semantics/727/src/main/resources/mediumTest/1ae3ea14d25fbdd806b81a937afda0b52b0784b4.question,true,@entity0,1.0
